S_ID,Session,Run,block,trial,StimType,OrderCond,Name,NameNum,NameFreqOrder,NameFreq,RespOrder,NameFoil1,NameFoil2,NameDistractor1,NameDistractor2,DistractorNameFreq1,DistractorNameFreq2,Accuracy,Foil,Distractor,RT,RTonset,rpress,lpress,Confidence
13,1,1,1,15,2,3,CARYS,109,199,217,11,SOPHIE,MAISIE,ELENA,KIRSTEN,213,225,0,1,0,10.3348997672583,4.75743249861989,3,3,2
13,1,1,1,16,2,2,ROBBIE,74,130,302,5,OSCAR,THOMAS,TOBIAS,GRANT,296,307,0,0,1,6.76514458165911,0.0462445547891548,0,0,2
13,1,1,2,1,0,3,AISHA,77,139,328,6,PHOEBE,ELLEN,SHAUNA,SASHA,316,333,0,0,1,7.15191274201788,3.2832792593108,2,0,2
13,1,1,2,2,0,3,LAUREN,5,5,6299,9,POLLY,AISHA,REBECCA,JESSICA,5828,6711,1,NaN,NaN,4.70706283423351,0.0419343576068059,0,0,3
13,1,1,2,3,0,2,TYLER,42,67,1007,12,JOSEPH,CIARAN,ELLIOT,ANTHONY,919,1045,0,1,0,6.59075120922353,0.0362723599973833,0,0,1
13,1,1,2,4,0,2,CIARAN,78,136,278,13,MATTHEW,JOSEPH,KEVIN,TOBIAS,250,296,0,1,0,5.75379805141711,1.81131822626048,0,1,2
13,1,1,2,5,0,2,JOSEPH,6,8,6193,15,DAMON,TYLER,JORDAN,JOSHUA,5750,7887,0,0,1,5.9907564373425,2.44018996717932,1,0,1
13,1,1,2,6,0,1,MATTHEW,5,6,7426,5,PERRY,MORGAN,SAMUEL,JAMES,6161,9385,1,NaN,NaN,8.50934662278451,0.0465897912072251,0,0,2
13,1,1,2,7,0,1,PATRICK,41,66,1039,10,CIARAN,MATTHEW,JASON,RICHARD,1001,1089,1,NaN,NaN,4.47234983717499,1.16104843706125,0,1,4
13,1,1,2,8,0,3,ELLEN,41,63,929,2,MILLIE,LAUREN,CAITLIN,LYDIA,906,1009,1,NaN,NaN,2.96472398813057,1.31111631252861,2,0,4
13,1,1,2,9,0,3,POLLY,113,204,212,14,ELLEN,SUMMER,DEANNA,ELENA,202,213,0,0,1,8.08739499433432,0.0456421187263913,0,0,1
13,1,1,2,10,0,4,HANNAH,6,6,5916,8,SUMMER,PHOEBE,MEGAN,EMILY,4948,6415,1,NaN,NaN,8.10929872836277,4.73151963519922,3,0,4
13,1,1,2,11,0,4,PHOEBE,42,65,910,3,HANNAH,MILLIE,ROSIE,AMELIA,879,929,1,NaN,NaN,3.79150934722566,0.0463959900807822,0,0,4
13,1,1,2,12,0,4,MILLIE,78,140,324,1,LAUREN,HANNAH,SALLY,SIOBHAN,309,332,0,1,0,7.71192168390553,0.0437212340621045,0,0,1
13,1,1,2,13,0,4,SUMMER,114,206,203,7,AISHA,POLLY,SINEAD,VANESSA,202,213,0,1,0,11.3736747157818,2.48610100374208,3,0,1
13,1,1,2,14,0,1,MORGAN,77,133,294,11,TYLER,PATRICK,FRASER,LLOYD,278,299,1,NaN,NaN,11.0452485071291,5.73527366822236,3,0,2
13,1,1,2,15,0,2,DAMON,114,226,136,4,MORGAN,PERRY,WARREN,JAMAL,136,139,1,NaN,NaN,5.63512325451302,2.12156679049076,2,0,2
13,1,1,2,16,0,1,PERRY,113,220,139,16,PATRICK,DAMON,REGAN,DUNCAN,136,139,0,0,1,4.69447928191221,1.67785475071287,3,0,2
13,1,1,3,1,2,2,SHANE,46,74,846,11,BILLY,JEROME,CURTIS,ELLIOT,757,919,0,0,1,11.0525777953881,7.09863966632111,2,2,1
13,1,1,3,2,2,1,CONNOR,9,13,5009,4,TRISTAN,HARRY,GEORGE,SAMUEL,4287,6161,1,NaN,NaN,9.51899281103397,4.09746784553863,3,0,1
13,1,1,3,3,2,4,DAISY,46,71,828,5,AIMEE,SHELBY,KELLY,ROSIE,789,879,0,0,1,5.39896681462415,0.0367498018458718,0,0,2
13,1,1,3,4,2,2,ANGUS,82,144,247,7,JEROME,CONNOR,RICKY,KEVIN,242,250,1,NaN,NaN,6.00361882292782,0.0453152107802453,0,0,2
13,1,1,3,5,2,4,KATIE,10,12,4337,6,EBONY,DAISY,GEORGIA,MEGAN,3723,4948,1,NaN,NaN,9.34439992859552,2.12612337048631,1,0,2
13,1,1,3,6,2,3,AIMEE,45,70,876,8,DAISY,EBONY,BETHAN,CAITLIN,825,906,0,1,0,7.13052881567273,0.0416365949349711,0,0,2
13,1,1,3,7,2,3,SHANNON,9,11,4649,2,HELENA,KATIE,BETHANY,REBECCA,4271,5828,0,1,0,4.44355729933886,1.55798710035742,2,0,4
13,1,1,3,8,2,2,HARRY,10,17,4434,1,ARTHUR,SHANE,CALLUM,JORDAN,4281,5750,1,NaN,NaN,9.11683714155515,5.87288749258732,1,2,2
13,1,1,3,9,2,1,JEROME,117,230,135,3,HARRY,TRISTAN,SONNY,REGAN,127,136,0,1,0,14.4846166974312,10.9105792580522,3,2,1
13,1,1,3,10,2,3,SHELBY,117,209,201,12,KATIE,HELENA,MATILDA,DEANNA,200,202,1,NaN,NaN,9.58429537815391,4.09548085815914,3,0,2
13,1,1,3,11,2,2,ARTHUR,118,234,129,10,CONNOR,ANGUS,BOBBY,WARREN,126,136,1,NaN,NaN,4.85739812519751,0.0466561943903798,0,0,1
13,1,1,3,12,2,4,EBONY,118,211,200,9,SHANNON,APRIL,SHANICE,SINEAD,200,202,0,1,0,6.78560186819232,2.37410618618014,3,0,4
13,1,1,3,13,2,4,APRIL,82,146,300,16,SHELBY,SHANNON,JENNA,SALLY,289,309,1,NaN,NaN,15.0858163414232,7.26404968039424,2,2,2
13,1,1,3,14,2,3,HELENA,81,145,308,15,APRIL,AIMEE,CLAUDIA,SHAUNA,290,316,0,0,1,11.1168317331467,4.22661511455954,3,0,2
13,1,1,3,15,2,1,TRISTAN,81,141,250,14,ANGUS,BILLY,TOMMY,FRASER,247,278,0,1,0,4.44163851792109,0.0467760806786828,0,0,3
13,1,1,3,16,2,1,BILLY,45,71,914,13,SHANE,ARTHUR,SHAUN,JASON,773,1001,0,0,1,8.5489848126017,4.30355205919477,1,0,1
13,1,1,4,1,1,3,NAOMI,49,75,766,8,LAURA,HEATHER,ROBYN,BETHAN,683,825,1,NaN,NaN,3.18184585208655,0.045929965985124,0,0,3
13,1,1,4,2,1,1,WILLIAM,13,21,4269,6,SPENCER,STEFAN,OLIVER,GEORGE,3655,4287,0,0,1,9.12739674907061,4.80742447615194,3,2,1
13,1,1,4,3,1,1,MILES,85,154,223,10,STEFAN,FERGUS,BRETT,TOMMY,214,247,1,NaN,NaN,3.24383096455131,0.888189669101848,1,0,3
13,1,1,4,4,1,2,TIMOTHY,50,82,691,14,FERGUS,MICHAEL,DECLAN,CURTIS,680,757,1,NaN,NaN,3.90962587669492,1.21900669259776,3,0,2
13,1,1,4,5,1,3,LAURA,13,17,3582,7,MARTHA,NIKITA,ABIGAIL,BETHANY,2595,4271,1,NaN,NaN,3.89350102188473,1.27047546477115,3,0,3
13,1,1,4,6,1,2,STEFAN,86,155,222,2,TIMOTHY,SPENCER,KURTIS,RICKY,214,242,1,NaN,NaN,12.1972240467294,10.457712894291,1,1,1
13,1,1,4,7,1,1,CRAIG,49,81,705,15,WILLIAM,TIMOTHY,AIDAN,SHAUN,680,773,0,1,0,6.4331509299227,2.14078164652165,1,0,1
13,1,1,4,8,1,2,MICHAEL,14,22,4187,11,CRAIG,MILES,LEWIS,CALLUM,3569,4281,0,0,1,7.3239606700954,0.0335681582073448,0,0,3
13,1,1,4,9,1,4,HEATHER,50,78,713,13,JOSIE,SARAH,YASMIN,KELLY,661,789,1,NaN,NaN,4.19218371505849,0.036731172906002,0,0,2
13,1,1,4,10,1,4,JOSIE,122,215,197,12,NADIA,NAOMI,HEIDI,SHANICE,193,200,1,NaN,NaN,8.96680291838129,3.04251185491739,0,1,2
13,1,1,4,11,1,4,NIKITA,86,155,284,1,HEATHER,MARTHA,CIARA,JENNA,276,289,1,NaN,NaN,6.82748875202378,1.7354142867116,0,1,2
13,1,1,4,12,1,2,FERGUS,122,243,120,3,MILES,CRAIG,BARNABY,BOBBY,113,126,1,NaN,NaN,3.84085562147084,1.26364975899924,1,0,4
13,1,1,4,13,1,1,SPENCER,121,239,124,16,MICHAEL,WILLIAM,VINCENT,SONNY,117,127,1,NaN,NaN,5.05659954436123,0.0491759095311863,0,0,1
13,1,1,4,14,1,4,SARAH,14,18,3111,4,NAOMI,NADIA,ELEANOR,GEORGIA,2555,3723,0,1,0,4.71230477916833,1.63596305939427,2,0,3
13,1,1,4,15,1,3,NADIA,85,153,285,5,NIKITA,JOSIE,FIONA,CLAUDIA,278,290,0,1,0,8.20682636680431,4.0747492453811,2,3,2
13,1,1,4,16,1,3,MARTHA,121,214,198,9,SARAH,LAURA,JESSIE,MATILDA,194,200,0,1,0,5.80923178435478,1.78158823179547,0,1,3
13,1,1,5,1,2,3,KATHRYN,53,86,635,5,RHIANNA,OLIVIA,CLAIRE,ROBYN,564,683,0,1,0,4.98927603710035,1.48416479525622,3,0,2
13,1,1,5,2,2,4,OLIVIA,18,24,2456,16,KATHRYN,LEANNE,RACHEL,ELEANOR,2105,2555,1,NaN,NaN,5.0497281676362,0.0370076024119044,0,0,2
13,1,1,5,3,2,4,LEANNE,54,88,616,7,RHIAN,RHIANNA,IMOGEN,YASMIN,555,661,1,NaN,NaN,10.2884959650255,4.36289246230444,3,0,2
13,1,1,5,4,2,1,KIERAN,17,26,2882,14,NATHAN,LUCAS,ANDREW,OLIVER,2676,3655,1,NaN,NaN,5.94818478953675,1.40600104442274,0,1,2
13,1,1,5,5,2,2,NATHAN,18,27,2744,3,MARCUS,SIMON,ROBERT,LEWIS,2644,3569,1,NaN,NaN,7.54712582410139,3.40600585189532,1,0,1
13,1,1,5,6,2,1,TRAVIS,89,165,205,6,KIERAN,BRIAN,GABRIEL,BRETT,189,214,1,NaN,NaN,4.34251479950035,2.31286983715836,3,0,2
13,1,1,5,7,2,3,HOLLY,17,23,2498,8,OLIVIA,FRANCES,ALICE,ABIGAIL,2357,2595,0,1,0,3.81960840754618,0.0362375058321049,0,0,2
13,1,1,5,8,2,1,MARCUS,53,85,674,13,TRAVIS,NATHAN,ETHAN,AIDAN,604,680,0,1,0,6.07885392321623,0.033510168097564,0,0,2
13,1,1,5,9,2,2,LUCAS,90,169,202,9,DARYL,KIERAN,HARLEY,KURTIS,186,214,1,NaN,NaN,3.73477669603017,1.57087803029572,2,0,4
13,1,1,5,10,2,2,DARYL,126,257,111,2,LUCAS,MARCUS,RUSSELL,BARNABY,111,113,NaN,NaN,NaN,NaN,NaN,2,1,1
13,1,1,5,11,2,3,RHIANNA,89,158,276,4,HOLLY,RHIAN,LORNA,FIONA,274,278,0,1,0,5.59150778478943,0.0366689762595342,0,0,2
13,1,1,5,12,2,1,BRIAN,125,251,113,12,SIMON,DARYL,LOGAN,VINCENT,111,117,1,NaN,NaN,2.88375087210443,0.844477749516955,2,0,3
13,1,1,5,13,2,4,LIBBY,126,220,191,10,FRANCES,KATHRYN,ALISON,HEIDI,181,193,1,NaN,NaN,6.12923530580883,2.70886293122021,3,0,2
13,1,1,5,14,2,3,RHIAN,125,219,192,1,LEANNE,LIBBY,JULIA,JESSIE,184,194,1,NaN,NaN,10.8924959602155,6.25779095558391,3,0,1
13,1,1,5,15,2,4,FRANCES,90,161,274,11,LIBBY,HOLLY,SABRINA,CIARA,272,276,1,NaN,NaN,2.75726634044258,0.0360875728802057,0,0,4
13,1,1,5,16,2,2,SIMON,54,87,656,15,BRIAN,TRAVIS,ZACHARY,DECLAN,574,680,1,NaN,NaN,2.80666038890195,0.588382027985062,1,0,4
13,1,1,6,1,0,1,COREY,57,101,527,3,DAVID,JUSTIN,ISAAC,ETHAN,480,604,0,1,0,4.8588650044403,0.0434823628893355,0,0,2
13,1,1,6,2,0,1,BRADLEY,21,31,2557,4,JUSTIN,ALBERT,AARON,ANDREW,2511,2676,1,NaN,NaN,6.76832953043049,3.22334182853228,3,0,2
13,1,1,6,3,0,4,ISOBEL,58,94,522,6,JEMIMA,BROOKE,STACEY,IMOGEN,509,555,0,1,0,6.98711718266713,1.09736809054448,2,0,2
13,1,1,6,4,0,4,MOLLY,22,29,2026,16,POPPY,MARYAM,NATASHA,RACHEL,1751,2105,1,NaN,NaN,4.13591107862885,1.91561177758558,0,1,3
13,1,1,6,5,0,2,DAVID,22,32,2517,13,COREY,JEREMY,JACOB,ROBERT,2249,2644,1,NaN,NaN,5.87174091102497,0.0467325129866367,0,0,3
13,1,1,6,6,0,2,PHILIP,58,103,481,14,ALBERT,WESLEY,NIALL,ZACHARY,462,574,1,NaN,NaN,2.53279685977031,0.825807339439052,1,0,4
13,1,1,6,7,0,3,POPPY,57,92,537,5,MOLLY,AMANDA,MARIA,CLAIRE,511,564,0,1,0,5.51295793404279,1.92381362160086,3,0,1
13,1,1,6,8,0,3,PAIGE,21,28,2052,7,AMANDA,JEMIMA,ELLIE,ALICE,1900,2357,0,1,0,3.24470472220855,0.884667896971223,2,0,3
13,1,1,6,9,0,2,JEREMY,130,265,108,9,WESLEY,PHILIP,USMAN,RUSSELL,106,111,1,NaN,NaN,9.73192887107143,4.41372875173693,2,0,2
13,1,1,6,10,0,1,WESLEY,93,178,185,2,BRADLEY,COREY,CALEB,GABRIEL,177,189,0,1,0,7.17867292198935,0.822338149009738,0,1,1
13,1,1,6,11,0,2,JUSTIN,94,181,182,10,PHILIP,DAVID,GAVIN,HARLEY,176,186,1,NaN,NaN,4.91493692900985,0.827895283684484,0,1,4
13,1,1,6,12,0,4,AMANDA,94,170,264,1,ISOBEL,MOLLY,ELISE,SABRINA,253,272,0,1,0,4.7704826759873,2.11607155197999,2,0,1
13,1,1,6,13,0,1,ALBERT,129,261,110,12,JEREMY,BRADLEY,STANLEY,LOGAN,108,111,0,1,0,7.1077369015984,4.30496876046527,3,0,2
13,1,1,6,14,0,4,MARYAM,130,229,176,8,BROOKE,ISOBEL,ALANA,ALISON,170,181,1,NaN,NaN,9.86690279355389,0.667317377752624,0,1,1
13,1,1,6,15,0,3,BROOKE,93,166,269,15,PAIGE,POPPY,CHARLEY,LORNA,256,274,0,1,0,4.71084420972329,0.8291743711452,1,0,1
13,1,1,6,16,0,3,JEMIMA,129,228,177,11,MARYAM,PAIGE,SASKIA,JULIA,171,184,0,0,1,4.21166808989074,1.36141025925463,2,0,2
13,1,1,7,1,1,3,ALICIA,61,98,504,7,KATRINA,CHELSEA,TAMARA,MARIA,397,511,1,NaN,NaN,2.92094205977628,0.926926157873822,2,0,3
13,1,1,7,2,1,3,CHELSEA,25,34,1735,1,MADISON,ALICIA,AMBER,ELLIE,1422,1900,1,NaN,NaN,7.73772307411127,3.49165903982066,2,0,2
13,1,1,7,3,1,4,NICOLE,26,36,1679,15,TANYA,KATRINA,GRACE,NATASHA,1421,1751,1,NaN,NaN,7.31699464627309,0.0367555107077351,0,0,1
13,1,1,7,4,1,1,ELLIS,61,107,443,11,FRANCIS,CHARLIE,STUART,ISAAC,405,480,1,NaN,NaN,12.0308627545455,5.95771950457129,4,1,2
13,1,1,7,5,1,2,MARTIN,62,109,435,8,ROWAN,ASHLEY,HARVEY,NIALL,401,462,0,1,0,7.39140706829494,3.33739123849955,2,0,1
13,1,1,7,6,1,2,ASHLEY,26,40,1874,13,GLENN,FRANCIS,CAMERON,JACOB,1791,2249,0,1,0,7.50531706164475,1.70930431704619,0,1,2
13,1,1,7,7,1,1,CHARLIE,25,38,1912,6,JULIAN,ELLIS,REECE,AARON,1811,2511,1,NaN,NaN,7.4246741586976,0.0452806570829125,0,0,1
13,1,1,7,8,1,4,KELSEY,62,107,438,3,INDIA,NICOLE,FREYA,STACEY,394,509,1,NaN,NaN,4.01279598240217,0.0366377276950516,0,0,2
13,1,1,7,9,1,2,GLENN,134,278,100,2,ASHLEY,ROWAN,DAMIEN,USMAN,90,106,1,NaN,NaN,4.76274805792491,0.0365142358205048,0,0,4
13,1,1,7,10,1,4,TANYA,134,235,169,10,NICOLE,INDIA,SAFFRON,ALANA,166,170,0,1,0,3.79331124700548,1.51933474231919,1,0,2
13,1,1,7,11,1,3,MADISON,133,235,169,14,KELSEY,TANYA,MELANIE,SASKIA,166,171,0,1,0,7.9677022156975,4.18692644631665,3,3,2
13,1,1,7,12,1,4,INDIA,98,180,245,16,CHELSEA,MADISON,ELISHA,ELISE,240,253,0,1,0,5.19217920805386,0.638686491060071,0,1,1
13,1,1,7,13,1,1,FRANCIS,97,188,172,5,ELLIS,MARTIN,ARCHIE,CALEB,169,177,1,NaN,NaN,6.48938751031528,3.78571814885072,1,1,2
13,1,1,7,14,1,2,ROWAN,98,188,172,9,CHARLIE,JULIAN,JESSE,GAVIN,161,176,1,NaN,NaN,8.00453404500149,1.26200830852031,1,0,1
13,1,1,7,15,1,3,KATRINA,97,177,251,12,ALICIA,KELSEY,BILLIE,CHARLEY,242,256,1,NaN,NaN,5.60472592314181,3.15600780493696,2,0,1
13,1,1,7,16,1,1,JULIAN,133,274,102,4,MARTIN,GLENN,JASPER,STANLEY,94,108,1,NaN,NaN,12.8035968287586,5.09085877636971,2,3,1
13,1,1,8,1,1,1,CHARLES,29,44,1738,14,ROBIN,ALFIE,SCOTT,REECE,1632,1811,0,1,0,3.21965780429309,0.985673138915445,2,0,1
13,1,1,8,2,1,4,NIAMH,66,120,381,10,JODIE,BROGAN,JOANNA,FREYA,374,394,1,NaN,NaN,6.12056142833899,2.52050476030854,3,0,1
13,1,1,8,3,1,3,ANNIE,65,119,389,16,CARLY,NATALIE,ANNABEL,TAMARA,380,397,1,NaN,NaN,9.23548579783528,1.9874963718612,2,0,2
13,1,1,8,4,1,2,ALFIE,66,119,372,2,EDWARD,FREDDIE,DARREN,HARVEY,343,401,0,1,0,5.0223075614922,0.0335426185192773,0,0,2
13,1,1,8,5,1,4,JODIE,30,43,1354,15,NIAMH,NADINE,ABBIE,GRACE,1297,1421,0,1,0,5.24816700188967,1.31515218346613,3,0,2
13,1,1,8,6,1,2,EDWARD,30,45,1658,3,ALFIE,FRANK,DOMINIC,CAMERON,1519,1791,0,1,0,5.83807660342427,2.05202133074636,3,0,2
13,1,1,8,7,1,3,NATALIE,29,42,1393,5,SIMRAN,NIAMH,LOUISE,AMBER,1309,1422,0,1,0,8.43472537628259,0.91893193643773,1,0,1
13,1,1,8,8,1,4,CARLY,102,187,235,1,NADINE,JODIE,ANTONIA,ELISHA,234,240,0,1,0,5.04182859326829,1.99947268064716,3,0,1
13,1,1,8,9,1,1,FREDDIE,137,290,89,7,GARETH,MAXWELL,WAYNE,JASPER,84,94,1,NaN,NaN,4.03526759879605,0.873492332379101,0,1,1
13,1,1,8,10,1,1,ROBIN,101,198,161,13,CHARLES,GARETH,REUBEN,ARCHIE,160,169,1,NaN,NaN,5.80500631881296,0.0452244697808055,0,0,1
13,1,1,8,11,1,2,MAXWELL,102,200,160,12,FRANK,EDWARD,JARED,JESSE,158,161,0,1,0,4.22024551748473,0.909656524308957,1,0,1
13,1,1,8,12,1,3,SIMRAN,101,184,240,4,NATALIE,ANNIE,SADIE,BILLIE,235,242,0,1,0,4.4671259202587,1.86444497460616,3,0,2
13,1,1,8,13,1,2,FRANK,138,292,86,11,FREDDIE,ROBIN,JIMMY,DAMIEN,80,90,1,NaN,NaN,3.83526062795136,0.636992458879831,0,1,3
13,1,1,8,14,1,4,NADINE,138,241,165,9,BROGAN,SIMRAN,MIRIAM,SAFFRON,161,166,1,NaN,NaN,5.77263431920437,0.0360809625999536,0,0,2
13,1,1,8,15,1,3,BROGAN,137,241,165,8,ANNIE,CARLY,SHONA,MELANIE,165,166,0,0,1,3.68208382184093,0.0378392946877284,0,0,3
13,1,1,8,16,1,1,GARETH,65,117,373,6,MAXWELL,CHARLES,TAYLOR,STUART,354,405,0,1,0,6.32138837325328,1.23360307245457,0,1,1
13,1,1,9,1,0,2,DYLAN,34,57,1186,11,RAYMOND,HAYDEN,PETER,DOMINIC,1128,1519,0,1,0,5.9834758247307,2.21852294095152,3,0,1
13,1,1,9,2,0,3,ALISHA,69,128,363,14,MELISSA,SIMONE,ELOISE,ANNABEL,351,380,0,1,0,5.40744238397747,1.07608992852329,2,0,3
13,1,1,9,3,0,3,ESTHER,105,191,231,2,BRYONY,MELISSA,KIRSTEN,SADIE,225,235,1,NaN,NaN,6.37778299921774,2.97519045093213,3,0,1
13,1,1,9,4,0,3,MELISSA,33,46,1282,15,CARLA,ESTHER,KIRSTY,LOUISE,1202,1309,0,0,1,4.70154956771876,2.60968512875843,1,0,1
13,1,1,9,5,0,4,GEMMA,34,50,1261,7,SIMONE,ALISHA,JASMINE,ABBIE,1145,1297,0,1,0,5.48926071329333,0.0382518356927903,0,0,3
13,1,1,9,6,0,4,CARLA,106,192,230,16,SELINA,GEMMA,KIERA,ANTONIA,221,234,0,1,0,2.93427016898931,0.684545246404014,1,0,1
13,1,1,9,7,0,4,BRYONY,70,129,362,9,ESTHER,SELINA,TIFFANY,JOANNA,346,374,0,1,0,4.8146407888562,0.574933431576937,0,1,2
13,1,1,9,8,0,1,BRANDON,33,53,1337,13,BLAKE,ADRIAN,HENRY,SCOTT,1135,1632,0,1,0,7.47182822669856,4.48416990319674,3,1,1
13,1,1,9,9,0,2,RAYMOND,142,312,78,1,DYLAN,BLAKE,COLIN,JIMMY,76,80,0,1,0,4.35092396567052,1.52836948049662,2,0,1
13,1,1,9,10,0,2,GREGORY,70,125,339,8,ADRIAN,JONAH,GRANT,DARREN,307,343,1,NaN,NaN,5.62572735516005,0.774569626271841,0,1,1
13,1,1,9,11,0,1,HAYDEN,69,124,340,3,BRANDON,RAYMOND,MASON,TAYLOR,320,354,0,1,0,2.95661078183912,0.589005496731261,1,0,1
13,1,1,9,12,0,4,SIMONE,142,248,158,12,GEMMA,CARLA,NANCY,MIRIAM,156,161,1,NaN,NaN,4.1636390623753,0.999490708665689,2,0,2
13,1,1,9,13,0,1,ADRIAN,105,204,155,4,GREGORY,BRANDON,FELIX,REUBEN,149,160,0,1,0,8.41791365423705,1.03151566904853,2,0,1
13,1,1,9,14,0,3,SELINA,141,248,158,10,ALISHA,BRYONY,PARIS,SHONA,157,165,1,NaN,NaN,4.53104002999316,2.44991517820745,1,0,1
13,1,1,9,15,0,1,JONAH,141,312,78,6,HAYDEN,GREGORY,ANTON,WAYNE,76,84,0,0,1,5.12931853513874,0.694897231311188,0,1,1
13,1,1,9,16,0,2,BLAKE,106,207,154,5,JONAH,DYLAN,CALVIN,JARED,147,158,0,1,0,5.30178260982211,2.6904031484155,3,0,1
14,1,1,1,1,1,1,DANIEL,1,2,10338,1,ROBBIE,DOUGLAS,JAMES,SAMUEL,9385,6161,0,1,0,12.6840040477691,3.4030731539242,1,0,2
14,1,1,1,2,1,3,SOPHIE,1,1,7087,10,KERRY,CASEY,JESSICA,REBECCA,6711,5828,1,NaN,NaN,4.07106784899952,1.19153414928587,0,1,3
14,1,1,1,3,1,1,STEPHEN,37,60,1122,6,LOUIS,THOMAS,RICHARD,HENRY,1089,1135,1,NaN,NaN,10.6261287490488,0.602871125331149,1,0,1
14,1,1,1,4,1,3,MAISIE,73,135,335,4,SOPHIE,CARYS,SASHA,ELOISE,333,351,1,NaN,NaN,4.94051904877415,1.56496072100708,3,0,3
14,1,1,1,5,1,2,LOUIS,38,61,1100,3,ALFRED,DANIEL,ANTHONY,PETER,1045,1128,1,NaN,NaN,4.64310347626451,1.61500275519211,3,0,1
14,1,1,1,6,1,4,CHLOE,2,2,6824,9,CASEY,MAISIE,EMILY,MEGAN,6415,4948,0,1,0,5.19460664218059,0.773698246688582,0,1,2
14,1,1,1,7,1,2,THOMAS,2,3,9603,11,DOUGLAS,OSCAR,JOSHUA,JORDAN,7887,5750,1,NaN,NaN,5.27062905882485,2.02038133045426,1,0,1
14,1,1,1,8,1,3,HAYLEY,37,57,1088,14,HARRIET,CHLOE,LYDIA,KIRSTY,1009,1202,1,NaN,NaN,5.58812400058378,1.59432306909002,3,0,2
14,1,1,1,9,1,2,DOUGLAS,110,218,142,7,OSCAR,STEPHEN,JAMAL,CALVIN,139,147,0,1,0,6.83368757436983,0.86386026017135,2,0,1
14,1,1,1,10,1,4,KERRY,74,136,333,2,CHLOE,HARRIET,SIOBHAN,TIFFANY,332,346,0,1,0,0.137208772706799,0.0258301529684104,0,0,1
14,1,1,1,11,1,1,OSCAR,73,128,307,16,DANIEL,ALFRED,LLOYD,MASON,299,320,1,NaN,NaN,9.66114272945561,2.09402200923068,0,1,2
14,1,1,1,12,1,2,ROBBIE,74,130,302,8,THOMAS,LOUIS,TOBIAS,GRANT,296,307,1,NaN,NaN,3.07068296114448,0.986310791107826,2,0,4
14,1,1,1,13,1,4,CASEY,110,201,215,13,MAISIE,HAYLEY,VANESSA,KIERA,213,221,0,1,0,6.76629253523424,3.03282904304797,1,0,1
14,1,1,1,14,1,3,CARYS,109,199,217,5,HAYLEY,KERRY,ELENA,KIRSTEN,213,225,1,NaN,NaN,2.06378622708144,0.0336766376858577,0,0,3
14,1,1,1,15,1,1,ALFRED,109,218,142,12,STEPHEN,ROBBIE,DUNCAN,FELIX,139,149,0,1,0,7.12101373635232,0.0347751154913567,0,0,2
14,1,1,1,16,1,4,HARRIET,38,60,1046,15,CARYS,SOPHIE,AMELIA,JASMINE,929,1145,0,1,0,5.49526146234712,0.920877748634666,2,0,1
14,1,1,2,1,0,3,LAUREN,5,5,6299,2,SUMMER,ELLEN,REBECCA,JESSICA,5828,6711,0,0,1,12.0392459442373,2.40348538360558,1,0,1
14,1,1,2,2,0,2,JOSEPH,6,8,6193,4,TYLER,DAMON,JORDAN,JOSHUA,5750,7887,1,NaN,NaN,3.59961114602629,2.01153071201406,0,1,3
14,1,1,2,3,0,1,PATRICK,41,66,1039,7,MATTHEW,PERRY,JASON,RICHARD,1001,1089,1,NaN,NaN,7.26211525482358,3.29437613009941,2,1,2
14,1,1,2,4,0,4,PHOEBE,42,65,910,6,MILLIE,HANNAH,ROSIE,AMELIA,879,929,1,NaN,NaN,3.49842499435181,0.84019761782838,2,0,3
14,1,1,2,5,0,1,MATTHEW,5,6,7426,15,DAMON,PATRICK,SAMUEL,JAMES,6161,9385,0,0,1,6.1590052646352,0.0430473505402915,0,0,1
14,1,1,2,6,0,2,TYLER,42,67,1007,10,CIARAN,JOSEPH,ELLIOT,ANTHONY,919,1045,1,NaN,NaN,4.77142257080413,0.0352609576075338,0,0,2
14,1,1,2,7,0,4,HANNAH,6,6,5916,16,PHOEBE,SUMMER,MEGAN,EMILY,4948,6415,0,1,0,4.64767826377647,1.66967846691841,2,0,1
14,1,1,2,8,0,1,MORGAN,77,133,294,13,PATRICK,CIARAN,FRASER,LLOYD,278,299,0,1,0,9.34085231786594,3.67260764091043,3,0,1
14,1,1,2,9,0,2,CIARAN,78,136,278,14,MORGAN,TYLER,KEVIN,TOBIAS,250,296,0,1,0,6.61750918353209,1.31707369838841,3,0,1
14,1,1,2,10,0,3,AISHA,77,139,328,3,ELLEN,MILLIE,SHAUNA,SASHA,316,333,1,NaN,NaN,7.8142358638579,2.2059132118593,1,0,2
14,1,1,2,11,0,4,SUMMER,114,206,203,1,POLLY,AISHA,SINEAD,VANESSA,202,213,1,NaN,NaN,5.29144996067043,2.27810327493353,2,0,3
14,1,1,2,12,0,4,MILLIE,78,140,324,8,AISHA,PHOEBE,SALLY,SIOBHAN,309,332,1,NaN,NaN,3.94946851819986,1.00651004345855,2,0,3
14,1,1,2,13,0,1,PERRY,113,220,139,11,JOSEPH,MATTHEW,REGAN,DUNCAN,136,139,1,NaN,NaN,2.15595410426613,0.46270042861579,0,1,4
